posture,left_shoulder_left_hip_left_knee_angle,left_hip_left_knee_left_ankle_angle,right_shoulder_right_hip_right_knee_angle,right_hip_right_knee_right_ankle_angle,left_knee_left_hip_right_hip_angle,left_knee_left_ankle_right_ankle_angle,right_knee_right_hip_left_hip_angle,right_knee_right_ankle_left_ankle_angle,left_shoulder_left_hip_distance,left_hip_left_knee_distance,left_knee_left_ankle_distance,left_shoulder_left_knee_distance,left_shoulder_left_ankle_distancee,left_hip_left_ankle_distance,right_shoulder_right_hip_distance,right_hip_right_knee_distance,right_knee_right_ankle_distance,right_shoulder_right_knee_distance,right_shoulder_right_ankl_distancee,right_hip_right_ankle_distance,left_knee_right_knee_distance,left_ankle_right_ankle_distancee
0.0,0.5531526151285048,-1.3538415363408185,0.9411301565718548,-1.2477067734855969,0.94057359049482,1.2281584929492064,-2.484930184809603,-2.3034800452104385,1.0171214215437954,0.2590555423912509,0.5590195006753612,0.808239686491134,1.3019708904993557,0.5632644530729822,0.9828785784562047,0.6834205980169108,0.32455316192662687,0.801246802017108,1.1021477911089235,0.6569265165609612,0.48726677160394105,0.36577287288904103
0.0,0.9285408974221055,-0.8838483704514566,1.0492498587873138,-1.59776707130166,0.14373959946359355,0.6306082682574624,-2.996580351861786,-1.7957929822177128,1.0053709338968024,0.603234713824068,1.0068634101144618,0.805048184076652,1.7070520784735141,0.7792916798251838,0.9946290661031976,0.488782300717747,0.5297197994792187,0.8624193869843945,1.3919403362287495,0.7303943554763985,0.16309629456843788,0.838636652322403
0.0,1.2796516917802279,-0.880236347082049,1.1678082583151388,-1.637119909231061,0.023883872604978474,0.8351689936339911,3.1256908767287648,-1.5893257472727955,0.980946494548879,0.6477584246136766,0.7857079257652559,1.0084918933662061,1.551182320150479,0.6233446700584351,1.019053505451121,0.5988024127519003,0.5502720185797586,0.9583435743072461,1.5050423609165173,0.83966623536448,0.11059244798981861,0.6228095185510375
0.0,1.639144937353319,-1.7230558660350586,1.3683411756368429,-1.3430731134849414,-0.294303797192278,1.1901879773154957,3.0748597857929725,-2.103816499428956,0.978146248846615,0.550918506600966,0.7278524209498756,1.1549403401067029,1.8450408419025432,0.9771987478199814,1.0218537511533847,0.7456803905482704,0.8332906111924749,1.1374513846504906,1.8466367037598512,0.9848106760260884,0.2964233568917791,0.14040407063281507
0.0,1.4643982960671424,-1.7354906359402886,1.3029669270520339,-1.6459506607492236,-0.3786543271961077,1.2374450120639586,2.988416298499518,-1.7682096446110662,1.0066417958578322,0.3450962873486561,0.7657060472973398,1.0289002266253005,1.7935635165439792,0.8899677902457038,0.9933582041421679,0.6416257069157184,0.7204003578494127,1.0300977791571313,1.7312883293671657,1.0000358104080265,0.39244306826211744,0.5013215961760482
0.0,1.0218079382224778,-1.2269912418230844,1.0471613954251273,-1.4978569206991008,0.23472104389592632,1.0367595872519206,-2.69989462345734,-1.626990401225329,1.051790024332681,0.2682437830234486,0.5469173478828213,0.9400882222936827,1.486719263582272,0.5217006505224928,0.9482099756673191,0.6684015919555394,0.5095378036943383,0.8438235001058486,1.338594595399267,0.8104015661881568,0.45938682978114176,0.7075846508013036
0.0,1.111528684530359,-1.001114566176077,1.1141498830498133,-1.6783214671888305,0.2362949803587338,0.5862765737969814,-2.90787390962036,-1.8806854151693584,0.9918931156948344,0.5845234842062054,0.9879209340291902,0.9008285039507871,1.764211966425399,0.8335045727895783,1.0081068843051655,0.58600532319868,0.5133896652919362,0.9158084160021803,1.428825517452409,0.8194780466898696,0.09364472867321669,0.7401846752439941
0.0,1.494194550059717,-1.4933546220005893,1.1298718145015965,-1.1073885561212824,-0.09741144557876891,1.418617879534757,-3.0042257099158562,-1.8741624506816346,0.9800216774702097,0.19286338126692829,0.6415586309709707,0.9842306814320496,1.6182227083886616,0.6554759306266111,1.0199783225297905,0.6023176267074334,0.7842221506277026,0.937423152297259,1.6342767994071503,0.7453255338222956,0.5847404026142246,0.4364478501527277
0.0,0.8284187585616122,-1.4258156261037265,1.060728123616248,-1.4958291491116138,0.2549954600891351,1.034361502709958,-3.0594216440356083,-2.2100420784068966,1.0146819916711138,0.23853261695180747,0.8218788862977853,0.8713358445331882,1.6604461989123505,0.8220317430957522,0.9853180083288863,0.5665633972492617,0.48837179616085563,0.8641377634678612,1.3477861766696582,0.7197597295616711,0.504182838253313,0.5227572911401993
0.0,1.3276807290567554,-1.178575922642199,1.1531668081938327,-1.6052566441760243,-0.16567973952499607,1.0291784816465408,3.0543007068137937,-1.6073456576604321,1.0125204501503824,0.25491276144708036,0.5117602921008921,0.9828084219718858,1.467282474591089,0.47660168251249185,0.9874795498496176,0.5067951772733551,0.44512960006371893,0.9088440081859201,1.3529509132923454,0.6859492761590873,0.519554279383277,0.7670744838943477
0.0,1.5324351747175777,-1.7277327736716732,1.591242468817773,-1.3366423654930126,-0.7514134054397639,1.2991987050617158,2.3061872974244264,-2.3174763074323415,0.9963945429584548,0.34445143891503005,0.7718395327152641,1.0416926180478658,1.8090986979520332,0.8930216013039598,1.0036054570415454,0.7490819329008723,0.7442144012627904,1.2645503651754861,1.827537168307515,0.9253576596468184,0.46389831391226377,0.12142265121060082
0.0,1.6388078738067982,-1.620834305073265,1.4472606488814486,-1.53987161340433,-0.10597080778136427,1.7186642893746018,-3.0703101460027744,-1.3266377405157472,0.9907500765135945,0.6380925827219912,0.7760176523082116,1.214361584027093,1.9141165663727613,1.0290284673030847,1.0092499234864056,0.7979588849340286,0.9666514463202165,1.2070016863996662,2.0703604937302074,1.2342826118682364,0.2707548570870637,0.3297308780782767
0.0,1.5413952160958029,-1.7708644435546335,1.2159893846682426,-1.5805031143664707,-0.24909831554063644,1.3425753514683723,3.072184601937923,-1.8096883674208166,0.9873478160917765,0.3551875755321851,0.6735708816717797,1.0394206691010615,1.7100929444341515,0.8215526664099345,1.0126521839082236,0.5904587565514321,0.6271396151857866,0.9791085277209869,1.595569696057991,0.8655254910230522,0.5218795379827509,0.5237733553039186
0.0,1.0711956705318446,-1.2786210177579285,1.0279487152000069,-1.4149234898410812,-0.03527761576921242,1.0569960648850454,-2.996208656317304,-1.7676325035798963,1.0266910913542229,0.3193167795671474,0.5627171787719056,0.9175718896327861,1.4784391814329132,0.5613397382507641,0.973308908645777,0.6460154949317878,0.5100325121581194,0.8456051891129407,1.3387691798380505,0.7583982313678871,0.5123471431237915,0.6890713753536597
0.0,1.1302547177753186,-1.2598281739499524,1.122742977295249,-1.2072894303226995,0.5091695771941115,1.3950893772283908,-2.5962376066997495,-1.7628565502927238,0.972586210594492,0.5397967388215088,0.8435197791273553,0.888568809427759,1.6880382810252887,0.8510360806829658,1.0274137894055078,0.5579282172337537,0.8253886204067076,0.9328498630256662,1.70703768794819,0.8155240580725768,0.12540675794478956,0.1136488554021934
0.0,0.6469682544290701,-0.8298928806826867,0.8437092443012482,-1.229447050504622,0.5952020165101273,0.942360930491702,-2.885986944026874,-2.139273860223364,0.954834871376369,0.2311913254632137,0.7117536536626001,0.7828667596653819,1.4946174834115344,0.5813031495264831,1.0451651286236308,0.629252624635303,0.40094646702136283,0.7835966348471877,1.1757515900502804,0.6227358165795067,0.5694576235488455,0.7199661801855949
0.0,0.786560660780369,-1.4356813005380689,0.9039671695918956,-1.1114609566780997,0.8052030438950593,0.9823496662548583,-2.43826454922171,-2.5853382707218806,0.9708866269637817,0.2083337257799726,0.6632458734770014,0.8368427305224996,1.459080121735993,0.6678862925045074,1.0291133730362183,0.6343714779995556,0.31368641068298075,0.8086664864945204,1.0989453857789795,0.5695415969237001,0.5544284069588089,0.4996820637966055
0.0,1.0175505359300474,-1.1831440599929908,1.0451281763134437,-1.4082050578209973,0.31857850549290784,0.49948755113721593,-2.8067040746726875,-2.4007340312003738,0.9914893059942098,0.5879053428111695,0.8952119379466363,0.8462330180000323,1.6942603308102429,0.8655273699729616,1.0085106940057902,0.5547458184139432,0.44297631473777055,0.8737079461162408,1.3096868537044604,0.6514694471869533,0.15289532709082074,0.5397597531913957
0.0,1.2568478145830593,-1.0222177511434045,1.2798428147924266,-1.553208080853488,0.07271132552258099,0.8192492088288599,-2.991880866784714,-1.7143526537683516,0.9762292967929578,0.5704165269002396,0.706271240847738,0.9666773706535376,1.534371060599875,0.6356273718978112,1.0237707032070422,0.4776895132180307,0.5158901482334753,0.9978544140214505,1.5067419390617338,0.6968942769179752,0.12886584014834185,0.537166482831014
0.0,1.6901168648183338,-1.616435974884075,1.5939066984157713,-1.289412260051507,-0.49177817326898826,1.1806340626132887,2.564374670692404,-2.3734221154374735,0.9714726802643575,0.46663919834143436,0.8600890571601748,1.1266930749511637,1.926754991950944,0.9970595127378592,1.0285273197356424,0.8527379596666385,0.8298366155384549,1.3511348674823294,1.9364114457363544,1.0113317061350369,0.5212914837314538,0.20344169876375073
0.0,1.6580351989649027,-1.7009630270418115,1.52474905812511,-1.3223077445166866,-0.20273536877033685,1.3080260560937766,2.9801693002395804,-2.170909864601017,0.9888022944603131,0.535066079729655,0.789270108016936,1.1645687516183598,1.9100328635604584,1.0093932053414323,1.011197705539687,0.8190802748187952,0.8059476974404861,1.2716771429190967,1.8811345123639713,0.9978665019753674,0.3898931682276154,0.12749135306530632
0.0,1.1800619739398064,-1.2211521491692834,0.8848510633190874,-1.2948196119273092,0.04239604046785588,1.0693992140506574,-3.002961703120093,-1.9022910667792683,0.9971709835566498,0.30943931785345336,0.5337291627940672,0.9246938515173453,1.4457911834798087,0.5171712714902027,1.00282901644335,0.6084017235760484,0.46118061909676356,0.7764722752605445,1.229230563304678,0.655690349968533,0.5312993749549727,0.6367803708181512
0.0,1.2771430485638269,-1.4572592747992248,1.0100256495199271,-1.6207865526220664,0.012759176162136898,0.9794344257912749,-2.9809401296162923,-1.8507376021642976,0.9940707440411966,0.267459493790812,0.8007378005313223,0.951733371819613,1.7506218692126183,0.8149777367936301,1.0059292559588033,0.5554324366517229,0.5268050364221196,0.852111837731517,1.3788068387552277,0.7843923096659199,0.5035850980866999,0.7788535256529853
0.0,0.6570280791306327,-0.9851383588588469,0.828736079357514,-1.2746034821896304,0.5001920882091386,1.019441600393934,-2.7610979802545628,-1.9523833447389842,0.9711979865245243,0.2872590295458559,0.7000882945279795,0.7641570165075843,1.4625463571525863,0.5918773591996768,1.0288020134754758,0.6319216887975166,0.482178331050136,0.7609487588271349,1.2364487571747702,0.673757614307739,0.5329857077114907,0.6989543196417762
0.0,0.6784319672422806,-1.3679406498137108,0.9294320918096665,-0.9610269411622525,0.7047417686277228,0.9510848797495661,-2.675280648827913,-2.835851246357528,0.9939775959880749,0.26097455054230334,0.5679887435543126,0.8075759896719645,1.336509542087173,0.5753187787809374,1.006022404011925,0.666785668120434,0.23107994463647852,0.8087137467182312,0.9978223952399337,0.567030488200004,0.5159213790573841,0.44399753647382545
0.0,0.6486326020828309,-1.3842280592737382,0.864201491662699,-1.2663259105083975,0.6731104855072219,1.2408500085268612,-2.588098944277818,-2.13826157002352,1.0021786730748188,0.24437916026286466,0.6622353254536514,0.8208154493160617,1.4270247754142265,0.6619965244672015,0.9978213269251812,0.593614848402538,0.41924126621264113,0.7608542783139951,1.1727593010461475,0.6155701807400559,0.548413185053087,0.4648630134271752
0.0,0.5829108933571865,-1.026970955330806,0.850018333876292,-1.3692866259987575,0.5162399229357131,1.0250891857401192,-2.7573045055640963,-1.9061395720917387,0.9582399276856552,0.297837273262536,0.734585996023927,0.7282796348405285,1.454263680227015,0.6339691923290581,1.041760072314345,0.6079709138090164,0.4664681625472384,0.7866997591167928,1.2516980602350962,0.6882566381922003,0.5266016087432837,0.7198797933606863
0.0,1.3921237726004052,-1.478536997487735,1.0398839610250201,-1.4341703822950151,-0.0010984215502529851,1.2840761818825897,-3.0197452613889233,-1.7789372731489128,0.9749047522322862,0.4048109676481711,0.7178818127682425,0.9869312758371832,1.6823648023106954,0.7909993335198139,1.0250952477677135,0.5974393281523118,0.6920083466298733,0.8874571870138516,1.569625826447323,0.8504052517088355,0.4391062880044594,0.4989806428591225
0.0,1.60757966283084,-1.7922477925510227,1.45860654361453,-1.6733833824066482,-0.168488011679597,1.718031733237632,3.0962973455814007,-1.4192326268253288,0.9925052157087147,0.6490769329566712,0.8374157646743277,1.2057152783321838,2.0069394664049733,1.1667655516711428,1.0074947842912851,0.8425235182558721,0.935837789947694,1.238882156289452,2.1010682682123973,1.3217894393463983,0.28894562884461467,0.29070929679024593
0.0,1.3725614258864136,-1.4539422295070197,1.3396093656019485,-1.4426325292337598,0.0026059148098194615,1.6898218865037773,3.0606484722200973,-1.5466305635388518,0.9915215506851428,0.47598995408666417,0.6691157535624989,1.0118245428779973,1.6491615244568283,0.7746078572997589,1.008478449314857,0.7578534774074839,0.7074508369936696,1.114059037685597,1.7389346695618029,0.9683883424403426,0.45287747428841774,0.3884850058751047
0.0,0.8401531652836826,-1.0073248023246126,0.8273024055770785,-1.306519840041872,0.4972298120643727,1.0283352706356679,-2.7276635012584682,-1.8973630049699137,0.9869420394481825,0.22993674344215087,0.6878296105923491,0.8509035948941481,1.538494046190648,0.597519185799133,1.0130579605518175,0.4970976947787169,0.44218278547217116,0.7692011314410282,1.2113454409889608,0.5725375110941491,0.5538194185338752,0.7402342543205117
0.0,0.1354292345557436,-0.5927378002472093,0.9351627112230162,-1.4645071314612643,0.8102842665197122,1.1323322160111697,-2.8989605032786216,-1.7051432225731102,1.0365008428379838,0.18441030490473356,0.8137037630713424,0.8541420665027784,1.6297963139462799,0.6687337549167631,0.963499157162016,0.3142655091382022,0.546194595721157,0.8170451350867028,1.3557056386758444,0.6005588283279457,0.5248362451754752,0.7593806212731135
0.0,-2.9490287164262825,2.7676070398162986,2.942127032196666,-2.936393447007287,-1.5910589061752518,1.8759504912164864,1.7774044041640042,-1.617956325979845,0.9737785822739984,0.5279202953148078,0.557972422186775,1.4953581211478764,2.040756322122222,1.0669777684116015,1.0262214177260016,0.49115660084988993,0.5545805969563357,1.510777491862451,2.064358807403323,1.0402582365552455,0.5227461213599963,0.3285109482909843
0.0,-3.118516285195737,2.947168525805978,2.8665610508034836,-3.07746854595218,-1.1785346085083812,1.7620420465276152,2.1025656987613277,-1.4985911888036896,0.8926936961122,0.6919427938119359,0.6880998871540235,1.5845327029411442,2.2647449615957296,1.3735270356720377,1.1073063038878,0.5013631672649459,0.6867582980271142,1.595646479908032,2.278627298932968,1.187525709533,0.5155632332086055,0.43422623696098755
0.0,-3.065255740684724,2.9191654770302935,2.9567786026494014,3.105174761563627,-1.263929072670234,1.7718627837821532,1.9407719182539052,-1.492630817006622,0.9038010876355113,0.6982164494311893,0.6820109995207815,1.600869966162222,2.275195962296809,1.3717017766499893,1.0961989123644889,0.5352806457007653,0.6756004370551575,1.6253432062912405,2.2947884171899045,1.2106830408500393,0.5011731665812881,0.4176929618474531
0.0,-3.0117609955190123,2.8008153198493324,2.9824889818543565,3.1155903077786973,-1.2698390814763045,1.934831072339811,2.000483711579258,-1.392806429713578,0.8883936520059833,0.7262502833918812,0.6898665409168875,1.6112773544009094,2.283662812612199,1.39562358340182,1.1116063479940166,0.5254596314904778,0.7274835103773285,1.6325532711911135,2.355515101930039,1.2528400036514262,0.5420764558584688,0.4205395008420149
0.0,-2.987401518075085,2.978524772235587,2.959066354651563,-3.0429947467841503,-1.5107667870527932,1.8737609086248186,1.7442725587258836,-1.416050840935938,0.9412119734237032,0.5680561094887302,0.5911215151344015,1.5050593976816768,2.095231966851547,1.1553283049182297,1.0587880265762968,0.5504639581360923,0.6370121777919351,1.6032244074633988,2.2401305808226653,1.1860410835129034,0.5075989202719522,0.4252140757794612
0.0,-2.8457045912784578,2.6485913124184486,2.9906890825710075,2.9764884597791164,-1.7613891638641073,2.0370708090138945,1.5963809516616592,-1.2162415300005935,0.9713453386037382,0.6401573255479378,0.5512673875235145,1.594646424071255,2.1257338127610024,1.1556141816849983,1.028654661396262,0.6352729305109336,0.6064695395138724,1.6594584525978735,2.2511309764924,1.2375160079992678,0.5072402534741157,0.4641856089388609
0.0,-2.747676971560266,2.6268216758229332,3.0913280699870955,2.939991200048148,-1.6205323651532173,1.8824220307151724,1.6850387910160154,-1.4083616445203957,0.9090401019318278,0.6445168665717291,0.7599748317296419,1.5244002774958623,2.263990508663256,1.3585440211735593,1.090959898068172,0.5503024314961672,0.7393172721914008,1.6408002719872241,2.366065784822644,1.283214449233602,0.5946604736523632,0.48117819162428466
0.0,-2.8053259701642506,2.6176863148359546,3.058828179147119,-3.0428215439799984,-1.7201322101369936,1.9689666879393526,1.6119669264369918,-1.6047969310298842,0.9831752129622905,0.5641838481375631,0.5404207689936459,1.5271499464934433,2.0484746458491863,1.0669398970790362,1.0168247870377096,0.5705788973278738,0.4992861700530008,1.586152112787546,2.0850409032589114,1.0685664636164465,0.5527453770514112,0.32623327187314355
0.0,-2.875858364101956,2.621006971942718,2.99929570348723,-3.0919643512422907,-1.5249188355608487,2.0012686613233313,1.887082783533983,-1.440129010756,0.9337151610486947,0.5582029758155123,0.6362529451895873,1.4796050912787804,2.088073279219028,1.1543950373268335,1.0662848389513053,0.4461384837073283,0.6357718300682877,1.5092409212302438,2.144437082611518,1.0815874761003228,0.6066705238322441,0.42175533600432835
0.0,-3.0396556690425274,2.9405420995065508,3.0924935487093594,2.831405119813992,-1.5047178782925485,1.838850836308211,1.5883549666811414,-1.242124646205126,0.9361442889089484,0.5091588265978225,0.5678436049802877,1.443590136507844,2.0077215848938823,1.0715814633859755,1.0638557110910514,0.5490739295746138,0.5357122461600121,1.6124931380959497,2.1247111285138582,1.0717675297028844,0.4486171642750974,0.46930647372967066
0.0,-2.8058564356202704,2.652162881218545,3.045922686368258,3.105067481506795,-1.7984336845699895,1.9623940488872473,1.5105012411513858,-1.4647609328592153,0.9901444258071174,0.5236007998097343,0.5886627094717849,1.494501082636898,2.067877297364805,1.0792403447365546,1.0098555741928827,0.5529006896330667,0.5678732506852713,1.5611215853987208,2.1269813458153135,1.1205870774598987,0.48106292437812187,0.3160519412424543
0.0,-2.832694282978676,2.7529184161143965,-3.1265273795478805,2.7823222983547047,-1.6655929724046747,1.898016640853519,1.5520020090200937,-1.1969775671416079,0.9549057566613058,0.49339603356975614,0.6314459693504029,1.4328218437341265,2.0568032653270367,1.1039898048110155,1.0450942433386943,0.544091938319567,0.6030301913029957,1.5891455771386145,2.165607144319374,1.1287128444645491,0.4896899605186455,0.50557960376424
0.0,-3.132091213205432,3.1335534854268743,2.9323677231397576,-3.0950376361583443,-1.232771994897136,1.7373282443401077,1.9667312285717993,-1.4009480249649133,0.8836698231983529,0.6095480291869495,0.49576785707965615,1.4932015698217214,1.9889683403619403,1.10530705157258,1.1163301768016474,0.47715085526919804,0.5364832287765438,1.5861745165825458,2.1206480524822044,1.0133604224652486,0.5368734424667846,0.5438953186128485
0.0,3.131329522695314,-3.0895123463005154,2.9623666283743613,3.123192960457144,-1.1377648932414168,1.6688531836074476,2.028680505318864,-1.3774067245899353,0.8669491667022357,0.6510245074643284,0.44818658327573146,1.517954092238059,1.965771125149708,1.098851121725386,1.1330508332977645,0.4591371009524728,0.498464387636506,1.586945628938008,2.0813690547635084,0.9575610328818346,0.4950774201534923,0.5451151014611261
0.0,-3.013566583656768,3.03545366334922,2.9187922892824343,-3.0824773507389494,-1.5215764417252184,1.7613107420621743,1.785369762960865,-1.3801826535227493,0.9520888248129303,0.4513727832345545,0.4414185004410577,1.4009533390419338,1.8423095805555831,0.8915345191968554,1.0479111751870698,0.4474775691221051,0.47249412703169086,1.4876177595066131,1.9584195329539855,0.9195701537894795,0.4810823960735757,0.4860449627456324
0.0,-2.9340185694133893,2.797724116540914,3.1194761918156027,2.760238710150362,-1.6333168208997453,1.8947978508523238,1.5320628596223607,-1.1855223694146049,0.9498232239128538,0.5618485594472868,0.6034193437987151,1.5040745831288522,2.097706742976435,1.1481088492772473,1.0501767760871463,0.6049079374896473,0.5910598222192488,1.6549908434549523,2.212194065727465,1.1742951618922073,0.45643571961691987,0.48581086110958904
0.0,-2.8191947330135925,2.623969031104543,2.939481778461424,2.9351338071877158,-1.8085498306521952,1.9418791838893341,1.5730115743446595,-1.2709094943765706,1.0052242612409081,0.6213424365952331,0.6016002577772335,1.6066610114733042,2.18619657135972,1.182223086905234,0.9947757387590919,0.6057585921968035,0.6359755632010226,1.5928523406735142,2.2038454053102243,1.2351277990748948,0.5360324665799736,0.5036930069487494
0.0,-2.784304273645763,2.6975726861723337,3.1230237056994308,2.9846315400078263,-1.626397224501267,1.8939496419870034,1.6629194378550944,-1.3869778566717141,0.9031140848240145,0.5868823223300973,0.7169432682690642,1.4673602441789315,2.1719049914222412,1.2721479791973407,1.0968859151759855,0.5306569375067417,0.7123057404946063,1.6274811955647641,2.3326778804002744,1.2392186498077455,0.5698324239371992,0.4719921568218845
0.0,3.136564529315188,2.9006884019890693,2.9657387334797405,3.1166899204428513,-1.1738066773732165,1.873672961585207,2.0431525300532942,-1.4085546566216598,0.879304936766942,0.6913038682282332,0.6368978747550951,1.5706039125919629,2.194069263455428,1.3185943431748728,1.120695063233058,0.48857134080864845,0.6453281304237585,1.604010445601643,2.2443399852973873,1.1338132543860298,0.533449337195016,0.44693813772016344
0.0,-3.1211924385998415,2.8482221399258085,2.9355485521649864,3.1154501448306253,-1.2068776846243128,1.9691496415608398,2.055679599176047,-1.3187063867231967,0.8775751588343773,0.6920953439529732,0.6680419262700907,1.5695899876901427,2.21905003366596,1.3455353407840616,1.1224248411656228,0.49099396647551136,0.7067147731983147,1.606177527294725,2.305839700578555,1.1976097415759972,0.5743838698995947,0.48740798062285245
0.0,-3.097890236134884,2.893304487225019,2.938162031743854,3.1152915899625446,-1.212710774172337,1.839819936107856,2.0507599393785263,-1.4018817602583926,0.8835665581490589,0.7368996558106774,0.7103962286624422,1.6200825324550767,2.3180573440749455,1.4361612666791175,1.1164334418509412,0.5567080053054417,0.7107162530743639,1.665463773751598,2.3696367729912327,1.2673162862195702,0.5485309006412439,0.47896836656828956
0.0,-3.002745118850477,2.9429590123054,2.9623048993059666,-3.073925645260385,-1.4717033319718162,1.855194803578112,1.808789968209281,-1.4137978530341802,0.9206588648515655,0.5980859502043167,0.5294985797474827,1.5152515962142215,2.0421818572944623,1.122048557613073,1.0793411351484345,0.5528846359103875,0.5659532449022406,1.6263549021601318,2.1917630362279197,1.1181976590620368,0.5345625036714692,0.47206914938337896
0.0,-2.8434690187986353,2.605843209264494,3.073512266699819,2.8933383126562418,-1.809687054315368,2.0498447501488295,1.5169670679002847,-1.194181538206852,0.9906164033203324,0.607301549141508,0.5846181878266392,1.5812234338964823,2.139707980300095,1.149426312445976,1.0093835966796676,0.6185095839309973,0.6262989909842214,1.6270045083706905,2.2342792479433764,1.235231529972081,0.5013419969791102,0.4581581064377028
